gene,highly_variable,means,dispersions,dispersions_norm,highly_variable_nbatches,highly_variable_intersection
SH3PXD2A,False,0.2535054103024471,1.6928947537704917,0.11044145,0,False
SH3PXD2B,False,0.5790804239811987,1.760992916503645,-0.31893012,0,False
SH3RF1,False,0.20874484966889034,1.7939749455560219,0.4473925,0,False
SH3RF2,False,0.03813912363915885,1.547070406981364,-0.38574496,0,False
SH3RF3,False,0.12887826923850532,1.7006979700154576,0.14009498,0,False
SH3TC1,False,0.14245638682904466,1.5791289266468127,-0.2737954,0,False
SH3TC2,False,0.0006261205175867811,0.9856708736840359,-2.339657,0,False
SH3YL1,False,0.5359691563870815,1.7732461830899267,-0.11200496,0,False
SHANK1,False,0.0013745210637772045,1.4203452818018456,-0.82409155,0,False
SHANK2,False,0.2802448956679586,1.826755134022363,0.5601583,0,False
SHANK3,False,0.38868578416496946,1.8073888394489421,0.23906791,0,False
SHARPIN,False,0.20293190564735286,1.6462561729563574,-0.05043627,0,False
SHB,False,0.15786672649601197,1.7549657008698858,0.31697235,0,False
SHC1,False,0.5585207956393565,1.709236460643512,-0.66077346,0,False
SHC2,False,0.2933059416673561,1.5996733888175463,-1.1898327,0,False
SHC3,False,0.042520799281848966,1.5568528328453388,-0.35767558,0,False
SHC4,False,0.007462112646902195,1.6836983753186363,0.095482804,0,False
SHCBP1,False,0.019490076623595354,1.5876992143326922,-0.2644995,0,False
SHD,False,0.009025810420005536,1.6826864657424894,0.0780135,0,False
SHF,False,0.16940123307213498,1.627956730833514,-0.11676483,0,False
SHISA5,False,1.1271988285911885,1.782315972371483,-0.4139153,0,False
SHISA6,False,0.024413309421661044,1.5601106611399667,-0.32846254,0,False
SHISA7,False,0.017349246929652295,1.6623721641199503,0.0048907124,0,False
SHISA8,False,0.0005686603548524995,0.8190080890252991,-2.8874047,0,False
SHKBP1,False,0.4054374911555674,1.6571928573411112,-0.790453,0,False
SHOC2,False,0.8203188565697712,1.8289209983707058,0.04062286,0,False
SHPK,False,0.08588162111226683,1.8060535571201428,0.48495787,0,False
SHPRH,False,0.4190314381118928,1.7617990161875692,-0.063019566,0,False
SHQ1,False,0.07247396170833267,1.789135374419532,0.44081846,0,False
SHROOM1,False,0.014729726954177166,1.5245422207963295,-0.4749122,0,False
SHROOM3,False,0.9476468947460774,1.9739623769188674,0.6225481,0,False
SHROOM4,False,0.00962916040204878,1.7612672624205579,0.3269233,0,False
SHTN1,False,0.5131547468318051,1.812286130793923,0.27582955,0,False
SIAE,False,0.09219335900040657,1.6001645370277087,-0.20681791,0,False
SIAH1,False,0.4752823945544461,1.7615535586487021,-0.06824388,0,False
SIDT1,False,0.0011616496771840712,0.7322834665131538,-0.461797,0,False
SIDT2,False,0.6559402350162502,1.733904384853625,-0.4934281,0,False
SIGIRR,False,0.3631389373877712,1.7124309774235378,-0.4034702,0,False
SIGLEC14,False,0.0005927046688975716,1.3199670692543317,-1.1054394,0,False
SIGLEC15,False,0.002353923108956874,1.125039335049575,-1.7780633,0,False
SIGMAR1,False,0.60793406733378,1.7109116151905543,-0.6418572,0,False
SIK2,False,0.5808313849328364,1.8765460595109869,0.42880267,0,False
SIK3,False,0.48617187957879116,1.700881847249093,-0.4986962,0,False
SIKE1,False,0.3647947693919774,1.753787036332214,-0.12398246,0,False
SIL1,False,0.08561732153069021,1.5721487019108165,-0.30635938,0,False
SIM1,False,0.6818637717629447,1.8307443035869504,0.13523991,0,False
SIM2,False,0.0007800479662287597,0.9861666203639112,-2.3258462,0,False
SIMC1,False,0.15454063049458908,1.7082285356745568,0.16545697,0,False
SIN3B,False,0.3916733041354436,1.736968944330829,-0.25031564,0,False
SIPA1,False,0.10662484872159858,1.7052351777688979,0.15259609,0,False
SIPA1L1,False,0.4813838216923423,1.7065050007097282,-0.45912382,0,False
SIPA1L2,False,0.4258020189783491,1.7037275735977393,-0.46708333,0,False
SIPA1L3,False,0.792480737978047,1.726375509641695,-0.5414289,0,False
SIRT1,False,0.4345207799941424,1.7899143289822839,0.12892503,0,False
SIRT2,False,0.19540429573734713,1.694170570928883,0.11710079,0,False
SIRT3,False,0.13330066428865706,1.7035768713784547,0.14923662,0,False
SIRT4,False,0.022901883540564997,1.7204659785694856,0.2081729,0,False
SIRT5,False,0.10751544771203334,1.6777401386194617,0.061376493,0,False
SIRT6,False,0.12060462734114999,1.6282505860844205,-0.11819448,0,False
SIRT7,False,0.16951495756117171,1.6317203317540678,-0.098903,0,False
SIT1,False,0.0086813314822133,1.636137846719906,-0.08227026,0,False
SIVA1,False,0.50608499846144,1.6961618241140357,-0.6560077,0,False
SIX1,False,0.0016647008002109605,1.3430310363115128,-1.094904,0,False
SIX4,False,0.0680263604499725,1.8052868842608225,0.48563287,0,False
SIX5,False,0.26280215719393885,1.7994707903193041,0.32066172,0,False
SIX6,False,0.00013010827321519638,0.4653216742430734,-1.4009392,0,False
SKA1,False,0.004305199081940089,1.4110422242650844,-0.88192713,0,False
SKA2,False,0.30032252005041604,1.8167586250014123,0.48824278,0,False
SKAP1,False,0.010731046122345836,1.7103782945899164,0.16577417,0,False
SKAP2,False,0.42835867488153245,1.798021175624792,0.19575459,0,False
SKI,False,0.39543927210925506,1.720372049895556,-0.342447,0,False
SKIDA1,False,0.11668874706278991,1.76863084497466,0.36732036,0,False
SKIV2L,False,0.15233677790470987,1.64367503658243,-0.059222315,0,False
SKIV2L2,False,0.41483063359786454,1.6050628831092815,-1.1511322,0,False
SKOR1,False,0.0032997853083447126,1.4208069701681678,-0.81559396,0,False
SKOR2,False,0.04415681814777753,1.8281621329627624,0.56544656,0,False
SKP1,False,1.5298969525893784,1.7505339044775785,-0.88908005,0,False
SKP2,False,0.10536642465124224,1.8157154443395678,0.5272412,0,False
SLA,False,0.0006310967466292678,1.0936201063869244,-1.8733845,0,False
SLA2,False,0.0034890271969270368,1.5221960172754572,-0.4925199,0,False
SLAIN1,False,0.37765612037698315,1.8247148339102615,0.3782872,0,False
SLAIN2,False,0.36760962879395054,1.7542653707947338,-0.106754154,0,False
SLBP,False,0.259694850400112,1.6910918691650774,-0.24741982,0,False
SLC10A2,False,0.002601030458845422,1.2365577851349172,-1.4988197,0,False
SLC10A3,False,0.061209261080087146,1.664822647049053,0.020610748,0,False
SLC10A7,False,0.05888569560668609,1.8329496022502032,0.584279,0,False
SLC11A1,False,0.001211746224510256,0.9011042777476075,-2.5919533,0,False
SLC11A2,False,0.37130536844949297,1.8079531100691877,0.23694463,0,False
SLC12A1,False,0.002295179695765587,1.4070754091685025,-0.8423611,0,False
SLC12A4,False,0.06377398533897588,1.5947774057687882,-0.23471,0,False
SLC12A7,False,0.8996924792133691,1.854062684288292,0.065269195,0,False
SLC12A8,False,0.0016054517335701074,1.1889709669018367,-1.6243485,0,False
SLC12A9,False,0.23558297281991852,1.6231897846869,-0.13135584,0,False
SLC13A2,False,0.003751132345790992,1.466503447050536,-0.6445852,0,False
SLC13A3,False,0.020832323053269694,1.7150958545165418,0.18988205,0,False
SLC13A5,False,0.0012481822764413024,1.5506420537681447,-0.3962086,0,False
SLC14A1,False,0.01128121000974003,1.7505248450623392,0.3137198,0,False
SLC14A2,False,0.04210029201426142,1.7161570522303236,0.19140708,0,False
SLC15A1,False,0.0019452491143076194,1.3659826116647438,-1.0136366,0,False
SLC15A2,False,0.007797346370755394,1.3713907068928513,-0.9741123,0,False
SLC16A1,False,0.21452529271668863,1.7030637128200812,0.14249824,0,False
SLC16A10,False,0.07006306804770901,1.705489728439491,0.1453654,0,False
SLC16A12,False,0.15187702628480268,1.6373900265644754,-0.08019187,0,False
SLC16A13,False,0.005394769250591035,1.5148029473575655,-0.4757544,0,False
SLC16A2,False,0.19611229501689265,1.6406941376735351,-0.06664917,0,False
SLC16A3,False,0.28182144771246176,1.823853052978936,0.41198462,0,False
SLC16A4,False,0.005980272815499999,1.6615805055688577,0.008170874,0,False
SLC16A5,False,0.01665724370228689,1.6007834378637917,-0.20928478,0,False
SLC16A8,False,0.004190280630377004,1.340720310681015,-1.1006609,0,False
SLC16A9,False,0.19543196984317657,1.7670627838807627,0.36377692,0,False
SLC17A1,False,0.0009250346504585948,1.5069401605693304,-0.55385256,0,False
SLC17A4,False,0.016598126268103815,1.7645625760417274,0.34107482,0,False
SLC17A5,False,0.21997054654354753,1.737005926319357,0.26415354,0,False
SLC17A6,False,0.18741221424995613,1.8437635961035768,0.6182228,0,False
SLC17A7,False,0.0015000783657020994,1.7351919827238547,0.2508045,0,False
SLC17A8,False,0.19891318185197993,1.6748352065662835,0.059305385,0,False
SLC17A9,False,0.0422377463386243,1.6757438339455542,0.04436349,0,False
SLC19A1,False,0.1748899532957839,1.5992992039072078,-0.20874338,0,False
SLC19A2,False,0.1572595915753074,1.7062155190366195,0.15924717,0,False
SLC1A2,False,0.0053159208559346895,1.4620231290493746,-0.69416064,0,False
SLC1A3,False,0.0179385256996583,1.6812257280005323,0.0756133,0,False
SLC1A4,False,0.14238052308718097,1.7700499353779255,0.37688902,0,False
SLC1A5,False,0.04607587125447215,1.7286552992474138,0.22071527,0,False
SLC20A1,False,0.4623592559067141,1.8118712800013062,0.2712286,0,False
SLC20A2,False,0.15118226155618997,1.700576022283716,0.1325751,0,False
SLC22A1,False,0.003484665652158936,1.8170664941812276,0.5329177,0,False
SLC22A14,False,0.006238682664153755,1.388333994490174,-0.9198035,0,False
SLC22A16,False,0.00012561684034022,0.44775409108802944,-1.4627401,0,False
SLC22A17,False,0.5735212532634366,1.7086731979179415,-0.65176696,0,False
SLC22A23,False,0.10572283147652273,1.7083309389949193,0.15192525,0,False
SLC22A31,False,0.010315840745860196,1.5027077076945083,-0.5111394,0,False
SLC22A4,False,0.0005524388003584716,0.5034608695438777,-0.9731615,0,False
SLC22A5,False,0.09820851617376125,1.6966977642325687,0.12837917,0,False
SLC22A7,False,0.003321471115265256,1.6660793844832829,0.009685146,0,False
SLC23A1,False,0.0022443385783106366,1.3390881699434944,-1.1351628,0,False
SLC23A2,False,0.19126372123698876,1.5764499936535548,-0.29058886,0,False
SLC23A3,False,0.0015016286458260633,1.2460595811929336,-1.3757727,0,False
SLC24A1,False,0.0301411601831503,1.4915639925080102,-0.5754048,0,False
SLC24A2,False,0.011490814241104399,1.755517645977926,0.33120233,0,False
SLC24A3,False,0.18393689374182498,1.7948857306904318,0.45734742,0,False
SLC24A4,False,0.028103676168469385,1.652739732569552,-0.029155575,0,False
SLC24A5,False,0.0011496585902919425,1.2601311564953994,-1.3479762,0,False
SLC25A10,False,0.08894127153124395,1.6245930509124813,-0.120927796,0,False
SLC25A11,False,0.3393485356661491,1.7149990609076111,-0.3887401,0,False
SLC25A12,False,0.038635399659485814,1.644682390562027,-0.059661813,0,False
SLC25A13,False,0.878395863587668,1.916822767940928,0.35949168,0,False
SLC25A14,False,0.31409522534893797,1.7495405721878439,-0.16594574,0,False
SLC25A16,False,0.06403899341475963,1.6482001778909567,-0.03497759,0,False
SLC25A17,False,0.2626827782292966,1.7387022181083853,0.2640866,0,False
SLC25A18,False,0.0016753535217060534,1.4953371926020447,-0.53750914,0,False
SLC25A19,False,0.05564649046380142,1.6733055656819498,0.052577056,0,False
SLC25A20,False,0.2231472341147122,1.589139934291044,-0.24333155,0,False
SLC25A21,False,0.011076578934065173,1.5730998278037653,-0.3268847,0,False
SLC25A22,False,0.795808456481496,1.8375136340131402,0.04436387,0,False
SLC25A23,False,0.4309069688386774,1.7362365042008263,-0.26126027,0,False
SLC25A24,False,0.3707454648225632,1.7708260046218327,-0.021824174,0,False
SLC25A25,False,0.122874686995603,1.7724144361357486,0.37060937,0,False
SLC25A26,False,0.22506151629913942,1.686615144318369,0.07793675,0,False
SLC25A27,False,0.04728289547012938,1.6644845125892405,-0.0019601253,0,False
SLC25A28,False,0.21522028617567332,1.8554560988384026,0.6668597,0,False
SLC25A29,False,0.3758155726674305,1.616986995999076,-1.0748858,0,False
SLC25A3,False,2.1125072701139094,1.8543145108848669,-0.68423146,0,False
SLC25A30,False,0.033976064485706364,1.6132020911297347,-0.15898016,0,False
SLC25A32,False,0.2782695691554937,1.7452831997991425,0.07850725,0,False
SLC25A33,False,0.3806951491274555,1.760197592530025,-0.068550766,0,False
SLC25A34,False,0.03994217393121909,1.7018622030075348,0.13133349,0,False
SLC25A35,False,0.040782555854439545,1.6430786339535606,-0.05345747,0,False
SLC25A36,False,0.949545382279252,1.8645762485477468,0.11578131,0,False
SLC25A37,False,0.5894260871265407,1.810360244024878,-0.0007893736,0,False
SLC25A38,False,0.4449275835043241,1.7356872877873837,-0.24857852,0,False
SLC25A39,False,1.1072698108973316,1.857485348608459,-0.21578687,0,False
SLC25A4,False,0.38707907046566015,1.6793745012911065,-0.6435466,0,False
SLC25A41,False,0.008669146242008052,1.580084253532906,-0.28893074,0,False
SLC25A42,False,0.1851182320270755,1.7769357045186114,0.39575988,0,False
SLC25A43,False,0.05662803969240522,1.740762447610249,0.2791242,0,False
SLC25A44,False,0.1652185469176898,1.7473485171625756,0.2996148,0,False
SLC25A45,False,0.0013240867162384378,1.1066690722116599,-1.9121033,0,False
SLC25A46,False,0.4279232049092849,1.8452341286460818,0.50338715,0,False
SLC25A47,False,0.004265612781602099,1.3926102097243358,-0.9367445,0,False
SLC25A48,False,0.0004026599109269035,0.7992147457753573,-2.9112568,0,False
SLC25A5,False,1.8196715123377942,2.136064274150862,0.12561995,0,False
SLC25A51,False,0.17099766881658274,1.7408459606132292,0.2724943,0,False
SLC25A53,False,0.5033912917654756,1.681035883392026,-0.6302974,0,False
SLC25A6,False,1.4590744637695043,1.7224748626740642,-1.0190244,0,False
SLC26A1,False,0.0007413746807231735,1.0043239977860363,-2.2879107,0,False
SLC26A10,False,0.024671276673140057,1.633723320159025,-0.081325375,0,False
SLC26A11,False,0.22289455865067237,1.6264658513393362,-0.11677396,0,False
SLC26A2,False,0.16578085705431295,1.730354088959652,0.22839688,0,False
SLC26A4,False,0.003919780329041046,1.4900717232303373,-0.56863916,0,False
SLC26A6,False,0.08149855375403023,1.5963399888396128,-0.21567193,0,False
SLC26A8,False,0.0014916864855025176,1.2721093946752002,-1.3852143,0,False
SLC26A9,False,0.007774268293006285,1.7701153369453253,0.36924624,0,False
SLC27A1,False,0.1169931874516013,1.7083001884703202,0.15848085,0,False
SLC27A2,False,0.07817351316124291,1.5796466050268265,-0.28160307,0,False
SLC27A3,False,0.20398130544412735,1.6163481807521123,-0.15063585,0,False
SLC27A4,False,0.20735983807436975,1.5910700465610863,-0.22907718,0,False
SLC27A5,False,0.036898663690026215,1.5397165399342425,-0.40695578,0,False
SLC27A6,False,0.008741528833176937,1.4687260767844394,-0.6452249,0,False
SLC28A1,False,0.00020972037143519902,0.7040654920315291,-0.5610647,0,False
SLC28A3,False,0.0006950899302534727,1.4589412240343722,-0.66788477,0,False
SLC29A2,False,0.11410142940003819,1.5846099798474707,-0.26161024,0,False
SLC29A3,False,0.11951902593360698,1.628909468276261,-0.10556929,0,False
SLC29A4,False,1.7141173483115977,1.9562520181372585,-0.30787024,0,False
SLC2A11,False,0.053947633150446477,1.7347598670488016,0.25621057,0,False
SLC2A13,False,0.09172204723076582,1.6304706534448492,-0.097955726,0,False
SLC2A14,False,0.03854124071834758,1.6539889507726013,-0.045015816,0,False
SLC2A2,False,0.003286062160066423,1.4055545117094992,-0.889401,0,False
SLC2A3,False,0.07078904544953009,1.6976635366873376,0.11548178,0,False
SLC2A4,False,0.01098020884975565,1.5526338737301035,-0.35748,0,False
SLC2A4RG,False,0.13559218298915837,1.5955757999520002,-0.23108186,0,False
SLC2A6,False,0.17975519272525559,1.6299731067604424,-0.10280408,0,False
SLC2A8,False,0.21223874116422287,1.7488410961244814,0.29864764,0,False
SLC2A9,False,0.0013689362487239501,1.455033905598468,-0.71509135,0,False
SLC30A10,False,0.009888803262664073,1.6100189945815548,-0.17007467,0,False
SLC30A3,False,0.0021813442567326525,1.5682262381179628,-0.32434323,0,False
SLC30A4,False,0.08685677948216325,1.6373447938351338,-0.09639174,0,False
SLC30A5,False,0.5008841505943656,1.778545653952547,0.042953216,0,False
SLC30A6,False,0.24080196478949975,1.6986025124719988,0.13114922,0,False
SLC30A7,False,0.6706683515395392,1.8046964299703245,-0.03399609,0,False
SLC30A9,False,0.6790496384411812,1.8863235067877735,0.5015584,0,False
SLC31A1,False,0.25480881660080246,1.6088906131707654,-0.1807914,0,False
SLC31A2,False,0.05815211140730538,1.7065099616986956,0.16051745,0,False
SLC32A1,False,0.012737322235140815,1.787939656464502,0.44111475,0,False
SLC33A1,False,0.3641858594426901,1.7447459763385522,-0.17950027,0,False
SLC34A2,False,0.001394324025276103,1.1087026393648074,-1.9149051,0,False
SLC34A3,False,0.0023443856769476,1.3883999140646184,-0.94066125,0,False
SLC35A1,False,0.217577534016312,1.6869176823267586,0.09997,0,False
SLC35A2,False,0.3750153661425203,1.869917917111545,0.68346846,0,False
SLC35A3,False,0.1440028976096285,1.755313881065716,0.3138116,0,False
SLC35A4,False,0.3287424578334246,1.6816871583348352,-0.6296296,0,False
SLC35B1,False,0.9117355105437832,1.7640465374564576,-0.37475532,0,False
SLC35B2,False,0.5815773717356327,1.789858436346035,-0.123626664,0,False
SLC35B3,False,0.1764796407797899,1.8339247834712875,0.58338505,0,False
SLC35B4,False,0.21833431048418,1.694046163871123,0.11189143,0,False
SLC35C1,False,0.22762803876278723,1.6367382971370261,-0.08035051,0,False
SLC35C2,False,0.2788402353202696,1.7233065779384646,0.0493555,0,False
SLC35D1,False,0.11473059972705607,1.6629622731373521,0.010554587,0,False
SLC35D2,False,0.33537841873166097,1.6640791661500094,-0.75231606,0,False
SLC35E1,False,0.3938071658624422,1.7395623470921833,-0.22902864,0,False
SLC35E2B,False,0.7861430395939636,1.7633735660345025,-0.3414617,0,False
SLC35E3,False,0.23523432408785966,1.6749595740652814,0.042123683,0,False
SLC35E4,False,0.09097017550265393,1.642318289275147,-0.06666382,0,False
SLC35F1,False,0.04897934319080039,1.6692722004218334,0.019032119,0,False
SLC35F2,False,0.1318084411014708,1.7432778163511906,0.2807898,0,False
SLC35F3,False,0.06550892410709988,1.5657662895999942,-0.3254438,0,False
SLC35F4,False,0.0010252291513348632,0.9594071157072397,-2.3771455,0,False
SLC35F5,False,0.21881455317464005,1.6112877721471839,-0.16513988,0,False
SLC35F6,False,0.1417003105060379,1.561120611002818,-0.33525166,0,False
SLC35G1,False,0.09603459871183015,1.7465033991382137,0.293347,0,False
SLC35G2,False,0.12883589191602435,1.7043700933817658,0.14357929,0,False
SLC35G5,False,0.007461469917489746,1.662715920781845,0.021962253,0,False
SLC36A4,False,0.5772236376143465,1.7546787366826249,-0.35357666,0,False
SLC37A1,False,0.5117688213118303,1.729386047131055,-0.3050756,0,False
SLC37A3,False,0.48323905435287473,1.8194726901389606,0.3402973,0,False
SLC37A4,False,0.4036045366819711,1.6959757118977357,-0.5249804,0,False
SLC38A1,False,1.2546783560765844,1.8369007613767154,-0.32891145,0,False
SLC38A10,False,0.4371938429807931,1.7087504224399421,-0.43363905,0,False
SLC38A11,False,0.09728192512003475,1.784569202049125,0.42991906,0,False
SLC38A3,False,0.43625682827529955,1.7092996676050558,-0.4491324,0,False
SLC38A4,False,0.0255563197394839,1.369785271889267,-1.0052505,0,False
SLC38A6,False,0.07416115756109001,1.8387702531386476,0.6100894,0,False
SLC38A7,False,0.37662630976903,1.776629906451726,0.0304346,0,False
SLC38A8,False,0.010115852579873557,1.5772518582692714,-0.29264998,0,False
SLC38A9,False,0.2011097619090849,1.7271258649971744,0.22526321,0,False
SLC39A1,False,0.573577544221871,1.711590144069734,-0.64375025,0,False
SLC39A10,False,0.597131234627803,1.708718069701861,-0.6582956,0,False
SLC39A13,False,0.20203974797855384,1.5986445372645228,-0.21813956,0,False
SLC39A14,False,0.6746860720754644,1.7605945547312276,-0.32273477,0,False
SLC39A3,False,0.2187549279451071,1.6476878928556786,-0.04742256,0,False
SLC39A5,False,0.08297144577878066,1.542613776743618,-0.39503604,0,False
SLC39A6,False,0.7335423995324312,1.7232761366436438,-0.5685408,0,False
SLC39A7,False,0.3451171438508329,1.6666475050109866,-0.7345196,0,False
SLC39A8,False,0.009243106480441712,1.3822204886081626,-0.93846524,0,False
SLC39A9,False,0.8762604756998567,1.7227984019354785,-0.5692427,0,False
SLC3A1,False,0.00400356903953969,1.8321237638025374,0.5846319,0,False
SLC3A2,False,1.235725552484098,1.9268627407302041,0.09004294,0,False
SLC41A1,False,0.12162514733998933,1.8334516701741275,0.58380485,0,False
SLC41A2,False,0.0542190996017948,1.5378484477676544,-0.42037228,0,False
SLC41A3,False,0.45958471364496484,1.6665349024565055,-0.73684824,0,False
SLC43A1,False,0.07958879607535094,1.7394708118911548,0.2682432,0,False
SLC43A2,False,0.2134423782040931,1.610513936059053,-0.16900544,0,False
SLC43A3,False,0.2468258450997791,1.7269728977342065,0.22791295,0,False
SLC44A1,False,0.9947067043617766,1.8223348565020787,-0.09232925,0,False
SLC44A2,False,0.5591444394422511,1.8121256250694873,0.16236131,0,False
SLC44A3,False,0.4770849334856662,1.7597659082583943,-0.076758444,0,False
SLC44A4,False,0.014682948199268173,1.5160863871960761,-0.49261147,0,False
SLC44A5,False,0.13080779169700102,1.6919257418403508,0.10080284,0,False
SLC45A1,False,0.03891114921737453,1.7472408435409057,0.3038398,0,False
SLC45A2,False,0.005984902810932712,1.5720123502954844,-0.30332655,0,False
SLC45A3,False,0.023137669678537153,1.5381195355420196,-0.4219083,0,False
SLC45A4,False,0.1832699163403942,1.7570347547808303,0.34018287,0,False
SLC46A1,False,0.10882396218627777,1.673304145657729,0.040104676,0,False
SLC46A3,False,0.0036360387337745596,1.384447410088471,-0.92185336,0,False
SLC47A1,False,0.0008474619712040296,1.1466722393241562,-1.7896878,0,False
SLC48A1,False,0.10390990114534526,1.7416721476766912,0.281154,0,False
SLC4A11,False,0.0011871776479827963,1.1870915378811333,-1.6694033,0,False
SLC4A1AP,False,0.3007282934910467,1.820719170110233,0.3350169,0,False
SLC4A2,False,0.4567663203241343,1.5940701721898503,-1.2254971,0,False
SLC4A3,False,0.06143192581187427,1.5939774409803895,-0.24062651,0,False
SLC4A5,False,0.01848989996453953,1.6048226275224287,-0.19260167,0,False
SLC4A7,False,0.3938558273825293,1.7807158573018236,0.08515655,0,False
SLC4A9,False,0.0006611789407780138,0.6259028476841985,-0.83603233,0,False
SLC50A1,False,0.14741252185444287,1.67248214965093,0.03778567,0,False
SLC51A,False,0.0001344025738842567,0.4815601201297674,-1.3438141,0,False
SLC51B,False,0.0011826393416949508,1.1950121350241485,-1.5335534,0,False
SLC52A2,False,0.21778113804051938,1.5919393239629591,-0.23970133,0,False
SLC5A11,False,0.0011575559871436322,1.3147563380621992,-1.1353507,0,False
SLC5A12,False,0.019308842831138148,1.6538337199192572,-0.018560838,0,False
SLC5A2,False,0.001378690938385745,0.9349944069964178,-2.5118198,0,False
SLC5A3,False,0.3599283244352915,1.7916865388901577,0.14270914,0,False
SLC5A5,False,0.0005045864024776036,0.7428632104446481,-0.18108559,0,False
SLC5A6,False,0.39334319397173245,1.7266165058340697,-0.31253365,0,False
SLC5A8,False,0.052189606931709875,1.7609003168289796,0.33491048,0,False
SLC5A9,False,0.031361228970474476,1.814063796945712,0.51730645,0,False
SLC6A11,False,0.0013638811483278046,1.496044941283908,-0.5498991,0,False
SLC6A12,False,0.029468889877523018,1.7734471371224916,0.388718,0,False
SLC6A13,False,0.0008648174395419893,0.8912192693052436,0.30975866,0,False
SLC6A17,False,0.002715718552504648,1.2224374196784997,-1.5014021,0,False
SLC6A18,False,0.004462129816440128,1.2504672448035423,-1.3508282,0,False
SLC6A2,False,0.005809942013346628,1.509110742338386,-0.4928986,0,False
SLC6A5,False,0.0008414417618562715,1.5015987244719176,-0.5182103,0,False
SLC6A6,False,0.4682897794998242,1.7925563366464035,0.13980286,0,False
SLC6A8,False,0.2995011917219905,1.6898411013515862,-0.5532293,0,False
SLC6A9,False,0.15135009190680104,1.7306803040641257,0.24064004,0,False
SLC7A10,False,0.0012865167840689555,1.297583756079495,-1.2500182,0,False
SLC7A14,False,0.03810936452555852,1.6110127016908926,-0.16320169,0,False
SLC7A2,False,0.7363826087704524,1.8869952605780478,0.5018954,0,False
SLC7A4,False,0.03565146494248177,1.4568497952177077,-0.68263394,0,False
SLC7A6OS,False,0.11569651050242497,1.7095005180156047,0.16984561,0,False
SLC7A7,False,0.03289044219249446,1.6984124444897035,0.11577887,0,False
SLC7A8,False,1.021784187101898,1.9328483560652638,0.42211518,0,False
SLC7A9,False,0.0293536370056434,1.5855959684008036,-0.24378705,0,False
SLC8A1,False,0.14775064780781227,1.7055972347798676,0.16037978,0,False
SLC8A2,False,0.04059386167227825,1.658676218194218,0.0037383547,0,False
SLC8A3,False,0.004731598347768768,1.5558529418170781,-0.3941115,0,False
SLC9A1,False,0.19603866744181508,1.8191369262673924,0.5442819,0,False
SLC9A2,False,0.008220278690495854,1.6935406899535164,0.12386174,0,False
SLC9A3R1,False,0.813466313479089,1.7409470816123014,-0.49810192,0,False
SLC9A3R2,False,0.03391115446968036,1.5780067870631749,-0.2810316,0,False
SLC9A4,False,0.0009687183178840599,1.5066970279087175,-0.5010347,0,False
SLC9A5,False,0.00783876694015915,1.7498511336860016,0.30255368,0,False
SLC9A6,False,0.25393886141499245,1.8365613485957164,0.5979837,0,False
SLC9A7,False,0.1639326684502564,1.7292042862492847,0.22359927,0,False
SLC9A8,False,0.1466363305352409,1.6434765030557688,-0.06847422,0,False
SLC9A9,False,0.0019559895077349747,0.8156511117673306,-2.9872108,0,False
SLC9B1,False,0.0038658615695378942,1.3375186958033112,-1.1123474,0,False
SLC9B2,False,0.15689362538289997,1.8751102252840943,0.73154306,0,False
SLCO1A2,False,0.045046775836681985,1.764382062514334,0.35880142,0,False
SLCO1B1,False,0.0009301977189189491,0.8036094912981973,-2.9285994,0,False
SLCO2B1,False,0.00452494857572356,1.3984959600762634,-0.9359739,0,False
SLCO3A1,False,0.337239696113935,1.716353343463957,-0.40793958,0,False
SLCO4A1,False,0.025034923137838717,1.6895124358913993,0.08935352,0,False
SLCO4C1,False,0.017579819565845554,1.5830346759917973,-0.24144505,0,False
SLCO5A1,False,0.06898438027421697,1.7511701400634803,0.3098288,0,False
SLF1,False,0.07914872093897532,1.7277643700697543,0.22184871,0,False
SLF2,False,0.25613730815282026,1.6854945200732692,0.08566572,0,False
SLFN11,False,0.0018370044227891235,1.2448217495162788,-1.4107834,0,False
SLFN13,False,0.011897167312746464,1.462406971280585,-0.67838645,0,False
SLFN5,False,0.07962907401304307,1.636279743237134,-0.08964922,0,False
SLFNL1,False,0.0014451604118405977,1.5080557728438992,-0.5314996,0,False
SLIRP,False,0.8717850830357416,1.7100419973844365,-0.68708533,0,False
SLIT2,False,0.08343304092040887,1.7682109654663702,0.36549962,0,False
SLITRK3,False,0.0007448606929404244,1.403213335203008,-0.91881347,0,False
SLITRK5,False,0.0041667747199378114,1.539227027603079,-0.3985042,0,False
SLITRK6,False,0.021342964810390115,1.8106878594569626,0.50458974,0,False
SLK,False,0.4153952829877495,1.7672630959334512,-0.03022833,0,False
SLMAP,False,0.20291543070575366,1.6880195595654,0.08662645,0,False
SLTM,False,0.9088745429502815,1.8029769661157538,-0.18538845,0,False
SLU7,False,0.33548575249611345,1.6869308993814354,-0.58821577,0,False
SLX4,False,0.06735715928262781,1.6908881831735787,0.11046132,0,False
SLX4IP,False,0.12414768935904284,1.810400733792613,0.5089983,0,False
SMAD1,False,0.18782165847275184,1.7162923888648742,0.18802683,0,False
SMAD2,False,0.7015723842147926,1.8288061379239626,0.1252323,0,False
SMAD3,False,0.16886489841228117,1.8167861794062958,0.52724427,0,False
SMAD4,False,0.5431883213571118,1.693969305536258,-0.65805024,0,False
